Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0034446~substrate adhesion-dependent cell spreading	12	1.171875	7.48989361367826E-5	NTNG2, ATRN, ITGA4, LAMB2, ITGB3, TYRO3, FN1, ITGAV, LAMB1, LAMC1, BVES, FERMT2	917	58	19333	4.36197495581544	0.2544922336956229	0.09786794321872926	0.09754338116213652
REACTOME_PATHWAY	R-HSA-8875878~MET promotes cell motility	11	1.07421875	9.713552647599129E-5	ITGB1, COL3A1, LAMA2, LAMB2, COL11A1, LAMA4, COL5A2, FN1, LAMB1, LAMC1, CRKL	644	41	10946	4.560142402666263	0.13214238572661108	0.012403707064285407	0.01225928033819441
REACTOME_PATHWAY	R-HSA-446203~Asparagine N-linked glycosylation	36	3.515625	9.97236073100682E-5	UBXN1, RPN2, SEL1L, MIA3, MANEA, LMAN1, GANAB, MGAT5, AMDHD2, GMPPA, STX5, MAN1A1, TMED7, UGGT2, NANS, NUDT14, UGGT1, MARCHF6, DYNC1H1, NUS1, SEC24A, ALG9, EDEM1, SRD5A3, COPZ2, ANK3, TRAPPC9, RENBP, TUBA4A, ARFGAP2, DPM3, NAGK, GLB1, STT3A, COPE, B4GALT5	644	304	10946	2.0127901274926447	0.13541356678962946	0.012403707064285407	0.01225928033819441
REACTOME_PATHWAY	R-HSA-1430728~Metabolism	163	15.91796875	1.0677180842682643E-4	NDUFA13, NDUFA11, CPNE7, NUDT1, MSMO1, NADSYN1, ENO2, NUBP2, TXN2, PSMD8, FADS2, FLAD1, MPC1, MPC2, RPL36, FDXR, CYP1B1, ACAA1, PDK2, FADS1, PDK1, GAMT, STARD4, ENTPD1, G6PD, ACOT7, GLCE, ACOT11, ENTPD7, NOSIP, TALDO1, ACSL3, GCAT, BTD, ETHE1, PLA2R1, RPL28, ABCG2, GCDH, PFKFB4, INSIG2, SDC2, ITPR2, AK4, SDSL, HACD2, GNS, ADIPOR2, ACACA, PLD2, UGCG, LDHA, ARSJ, ALDH3B1, PSAP, PGK1, INPP5K, HMOX1, PIP5K1A, ASL, NDUFV1, ARSB, IP6K2, ABCA1, SURF1, CAV1, UROS, SRD5A3, PYCR1, NR1D1, PYCR3, NMRAL1, SQLE, EXT2, AKR1B10, CYP1A1, PPT1, GNB4, CRYL1, LRP12, ADA, HEXA, AMD1, MED19, SLC2A3, ETFB, DNPH1, MED14, B3GALT2, MED10, DSE, RPLP2, PGLS, UPP1, MANBA, CERS6, ELOVL4, ELOVL5, DCXR, PPP2R5D, GPCPD1, APRT, SUMF1, VCAN, NDUFS8, PLCB4, NDUFS7, ACOX2, DDAH2, NDUFS6, NDUFS5, BLVRB, PLIN3, ALDOC, ANGPTL4, TKT, B4GALT5, AGPAT5, ASAH1, NDUFB7, SMARCD3, LRP1, GSTP1, ODC1, SGMS2, HMGCR, HSD17B7, COX5B, AGPAT2, HSD17B10, SELENOI, AGPAT4, PTGS1, PSMB6, NT5C, GNA14, CHSY3, CEPT1, RPL18, LDLR, RPL17, AOC3, MBTPS1, NQO1, NQO2, SEC24A, NDUFA6, SLC16A1, FAHD1, PLEKHA2, FAH, ATP5F1D, GALC, GSTZ1, FABP3, PSMC3, PSMC4, GLB1, SCD, ESYT1, FAU, MMACHC, PLCD1	644	2118	10946	1.3080707218224155	0.1442597417808661	0.012403707064285407	0.01225928033819441
REACTOME_PATHWAY	R-HSA-3000170~Syndecan interactions	9	0.87890625	1.1104674316530029E-4	ITGB1, COL3A1, ITGB3, SDC2, COL5A2, TNC, FN1, CASK, ITGAV	644	27	10946	5.665631469979296	0.14958107220772843	0.012403707064285407	0.01225928033819441
REACTOME_PATHWAY	R-HSA-216083~Integrin cell surface interactions	16	1.5625	1.1199618005786864E-4	ITGB1, ITGA4, ITGB3, ITGA1, TNC, FN1, ICAM3, COL3A1, COL4A4, COL5A2, COL4A5, COL6A3, ITGAV, CD47, JAM2, FBN1	644	85	10946	3.1994154183412493	0.15075841234860554	0.012403707064285407	0.01225928033819441
REACTOME_PATHWAY	R-HSA-381426~Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20	1.953125	1.1893965678081896E-4	MBTPS1, APP, IGFBP5, LAMB2, SDC2, TNC, FN1, ADAM10, LAMB1, MIA3, LAMC1, FSTL1, DNAJC3, TGOLN2, IL6, VCAN, STC2, CALU, CCN1, FBN1	644	125	10946	2.7195031055900625	0.15931923432000628	0.012403707064285407	0.01225928033819441
GOTERM_BP_DIRECT	GO:0071711~basement membrane organization	7	0.68359375	1.2641564276933404E-4	ITGB1, COL3A1, FLRT2, CAV1, HMCN1, NID1, NID2	917	18	19333	8.198897370653095	0.3908599487643235	0.12388732991394737	0.12347647907494702
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	32	3.125	1.711429053521225E-4	PPP1R15A, ITGB1, NOTCH2, INO80E, PKD2, TFPT, CCND1, KAT5, VPS72, PCBP4, RUVBL2, PES1, SKP2, CLIC1, GADD45GIP1, CDK18, MCRS1, FZD9, ADAM10, TGFBR1, SIRT2, MAPK12, ERN1, BOP1, COPS5, YEATS2, FAP, CCNG2, TADA3, ID3, CRLF3, NOP53	917	324	19333	2.0822596496896755	0.48885847045021613	0.13417603779606405	0.13373106624214853
GOTERM_BP_DIRECT	GO:2001046~positive regulation of integrin-mediated signaling pathway	6	0.5859375	2.2099654312785345E-4	DMTN, LAMA2, LAMB2, LAMB1, LAMC1, NID1	917	13	19333	9.730559516819058	0.579631347857156	0.14438440817686427	0.14390558233342057
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	11	1.07421875	4.738735947348816E-4	COL3A1, P4HA1, PTPRQ, COL11A1, COL12A1, COL5A2, CYP1B1, ADAMTS12, ATP7A, TGFBR1, DDR2	917	60	19333	3.8651944747364597	0.8440934900357316	0.22795254261315703	0.2271965775483685
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	8	0.78125	5.069631050837448E-4	ITGB1, IL6, LAMA2, CLDN12, LAMC1, CLDN1, JAM2, TJP2	917	31	19333	5.440742955640764	0.8630728678288816	0.22795254261315703	0.2271965775483685
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	15	1.46484375	5.23360429468983E-4	ITGB1, ITGA4, ITGB3, ITGA1, FN1, ADAMTS12, NID1, NID2, FBLN5, THBS3, COL3A1, BCL6, ADAM9, ITGAV, FERMT2	917	107	19333	2.955543778473079	0.8716036640524962	0.22795254261315703	0.2271965775483685
GOTERM_BP_DIRECT	GO:0001503~ossification	13	1.26953125	6.459099335555333E-4	SUN1, SORT1, COL11A1, LRRC17, FZD9, EIF2AK3, STC1, EGFR, EXT2, TWSG1, COL5A2, CDH11, DDR2	917	85	19333	3.224440310475335	0.9206138311496441	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0018279~protein N-linked glycosylation via asparagine	7	0.68359375	7.181506102773083E-4	RPN2, MGAT5, STT3A, STT3B, UGGT2, UGGT1, NUDT14	917	24	19333	6.149173027989821	0.9402078044715467	0.24464371109678648	0.24383239266712875
REACTOME_PATHWAY	R-HSA-8953897~Cellular responses to stimuli	70	6.8359375	7.778519284312672E-4	ERO1A, FKBP14, KEAP1, TXN2, PSMD8, MT2A, KAT5, RPL36, RPLP2, ATP7A, SKP2, ATP6V1E2, H3-3B, TSPYL2, G6PD, GPX3, TALDO1, CYBA, ITFG2, TUBA4A, ERN1, DNAJC3, BLVRB, ATF5, TKT, RPL28, SQSTM1, MT1E, CAMK2B, PPP1R15A, ANAPC15, SMARCD3, GSTP1, HM13, COX5B, DPP3, PSMB6, DNAJB1, EXOSC5, BAG5, EXOSC4, BAG3, EXOSC9, LMNA, BAG1, HSF1, HMOX1, DNAJB9, SH3BP4, RPL18, RPL17, MBTPS1, NQO1, DYNC1H1, SURF1, CBX4, EDEM1, HMGA1, EIF2AK3, NR1D1, YIF1A, TNRC6C, MAPK11, IL6, PSMC3, PSMC4, BMT2, ID1, TPP1, FAU	644	803	10946	1.4816719909036762	0.678683152630151	0.07571092103397667	0.0748293555150879
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	26	2.5390625	8.159365193815106E-4	ITGB1, CD274, CCL11, NEDD9, CORO1A, CLDN1, EGFR, MYLK, GPNMB, DDRGK1, MGAT5, GCNT2, ITGAV, CCN1, ACVR1, PDGFRB, TCAF2, MYOC, CAV1, ADAM10, LAMB1, RHOD, TGFBR1, ADAM9, CDH13, FERMT2	917	264	19333	2.0763441393212383	0.9592619612705481	0.24464371109678648	0.24383239266712875
REACTOME_PATHWAY	R-HSA-9619665~EGR2 and SOX10-mediated initiation of Schwann cell myelination	8	0.78125	9.343149507835877E-4	YAP1, DRP2, LAMA2, NAB1, ADGRG6, LAMB1, HMGCR, LAMC1	644	28	10946	4.856255545696539	0.7443133795109289	0.08525623925900237	0.08426352962379481
GOTERM_BP_DIRECT	GO:0006412~translation	23	2.24609375	9.512041196622551E-4	PABPC4, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, EGFR, MRPL41, MRPL52, COPS5, RPS6KB2, EEF1A2, RPL36, RPLP2, FAU, RPL18, CPEB2, RPL28, RPL17	917	223	19333	2.174467335970776	0.9760418403567541	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	12	1.171875	9.697794799304603E-4	FBN2, ACVR1, YAP1, SCUBE3, IL6, CTNNBIP1, LRP3, CCN1, CLIC1, FERMT2, BMPR1A, DDR2	917	77	19333	3.2856434732116298	0.9777263369928262	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	10	0.9765625	0.0010327699892870748	DNAJC3, DNAJB1, TRAM1, KBTBD6, EDEM1, HSPB7, DNAJC4, FAF2, DNAJB9, STT3B	917	55	19333	3.8332507187469016	0.9826051947347963	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	12	1.171875	0.0010816073020503384	GAK, SCARB2, LRP1, PPT1, SNX9, LRP3, VLDLR, PLA2R1, RABEPK, LDLR, EGFR, IGF2R	917	78	19333	3.243519838939686	0.9856395506656989	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0043687~post-translational protein modification	8	0.78125	0.001099208384644149	RPS6KA4, COPS5, STT3A, FN3KRP, SIRT6, STT3B, SIRT2, SUMF1	917	35	19333	4.8189437607103915	0.9865982047269495	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	20	1.953125	0.0011290405553260312	POSTN, PRKAA1, TFRC, CAV1, SLC11A2, VEGFC, ITPR2, PLOD2, CYBA, ATP1B1, APOLD1, TXN2, SLC2A8, LDHA, CYP1A1, PIN1, HMOX1, PLEKHN1, ANGPTL4, ADA	917	183	19333	2.304139776295952	0.9880791822118384	0.24464371109678648	0.24383239266712875
GOTERM_BP_DIRECT	GO:0016477~cell migration	26	2.5390625	0.0011857730894997303	ITGB1, ITGB3, SDC2, RHOBTB3, NEDD9, LAMC1, ADAMTS12, CORO1A, CORO1B, RND1, CRKL, TGFBR3L, PIP5K1A, ITGAV, PDGFRB, NTNG2, LAMB2, LAMB1, RHOD, ATRN, FMNL1, SPATA13, TYRO3, FAT1, ADAM9, CD47	917	271	19333	2.0227116338775164	0.9904591723482845	0.24464371109678648	0.24383239266712875
REACTOME_PATHWAY	R-HSA-1660662~Glycosphingolipid metabolism	10	0.9765625	0.001222272911676426	GALC, UGCG, ASAH1, GLB1, ARSJ, HEXA, PSAP, ESYT1, ARSB, SUMF1	644	46	10946	3.6949770456386712	0.8321000318020314	0.10176098795024871	0.10057609973438966
REACTOME_PATHWAY	R-HSA-2262752~Cellular responses to stress	68	6.640625	0.0012545875226742992	ERO1A, FKBP14, KEAP1, TXN2, PSMD8, KAT5, RPL36, RPLP2, ATP7A, SKP2, ATP6V1E2, H3-3B, TSPYL2, G6PD, GPX3, TALDO1, CYBA, ITFG2, TUBA4A, ERN1, DNAJC3, BLVRB, ATF5, TKT, RPL28, SQSTM1, CAMK2B, PPP1R15A, ANAPC15, SMARCD3, GSTP1, HM13, COX5B, DPP3, PSMB6, DNAJB1, EXOSC5, BAG5, EXOSC4, BAG3, EXOSC9, LMNA, BAG1, HSF1, HMOX1, DNAJB9, SH3BP4, RPL18, RPL17, MBTPS1, NQO1, DYNC1H1, SURF1, CBX4, EDEM1, HMGA1, EIF2AK3, NR1D1, YIF1A, TNRC6C, MAPK11, IL6, PSMC3, PSMC4, BMT2, ID1, TPP1, FAU	644	789	10946	1.4648780987018715	0.8398416687038711	0.10176098795024871	0.10057609973438966
REACTOME_PATHWAY	R-HSA-9711123~Cellular response to chemical stress	24	2.34375	0.0014241961083458388	ERO1A, NQO1, G6PD, SURF1, SMARCD3, GPX3, GSTP1, HM13, TALDO1, KEAP1, CYBA, COX5B, TXN2, DPP3, PSMD8, PSMB6, PSMC3, PSMC4, BLVRB, HMOX1, SKP2, TKT, ATP7A, SQSTM1	644	199	10946	2.0498767127563284	0.8749927068935749	0.10943822727289076	0.10816394654437081
GOTERM_BP_DIRECT	GO:0045995~regulation of embryonic development	9	0.87890625	0.0014954362670665015	TFPT, INO80E, SOX17, LAMA2, YEATS2, LAMA4, RUVBL2, MCRS1, TADA3	917	47	19333	4.0371470335738655	0.9971714591564969	0.2893233418658958	0.2883638511913405
GOTERM_BP_DIRECT	GO:0006882~cellular zinc ion homeostasis	8	0.78125	0.0015499464742815847	SLC30A6, MT2A, ATP7B, SLC39A9, MT1L, SLC39A6, SLC39A14, MT1E	917	37	19333	4.558460314185505	0.9977165202055384	0.2893233418658958	0.2883638511913405
REACTOME_PATHWAY	R-HSA-373760~L1CAM interactions	17	1.66015625	0.0015647875945178605	ITGB1, CNTNAP1, NRP2, MAP2K2, ITGB3, ITGA1, CLTA, LAMB1, ANK3, LAMC1, EGFR, TUBA4A, RPS6KA4, SCN9A, AP2S1, ITGAV, SCN2A	644	119	10946	2.4281277728482697	0.8982069237707084	0.11422949439980382	0.11289942494446364
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	11	1.07421875	0.0016285171498915836	SURF1, NDUFA13, NDUFS8, NDUFB7, NDUFA6, NDUFS7, NDUFA11, NDUFS6, NDUFS5, ATP5F1D, NDUFV1	917	70	19333	3.313023835488394	0.9983227852964898	0.29017214670795494	0.2892098411193826
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	15	1.46484375	0.0017703588820790802	ERO1A, NQO1, APP, NDUFA6, GPX3, PNKP, NUDT1, TXN2, PTGS1, ATRN, NDUFS8, STC2, ALDH3B1, MSRB3, HMOX1	917	121	19333	2.6135800355092518	0.9990391852924515	0.2934156576568413	0.29244259552685686
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	37	3.61328125	0.0017964223938173956	DGKG, BRSK1, PRKAA1, SHC3, TFRC, ARHGEF28, CRKL, RPS6KA4, CASP7, RAB40B, DEPTOR, RASSF3, CHN1, HMOX1, STK38L, MARK4, GPR155, STK32C, MAP4K3, SH2B2, RGS7, PRKCH, UNC13A, IGFBP5, ACOT11, NSMCE1, IRAK3, DEF8, TGFBR1, NRBP1, MAPK12, KCTD9, MAPK11, PLCB4, DNMBP, SQSTM1, PLCD1	917	453	19333	1.7220011506953523	0.9991326834935939	0.2934156576568413	0.29244259552685686
GOTERM_BP_DIRECT	GO:0032543~mitochondrial translation	13	1.26953125	0.0019084489412163673	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	917	96	19333	2.8549731915667027	0.9994414564049346	0.2945060807281707	0.29352940239922526
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	6	0.5859375	0.002018558699325704	NPC1, VPS51, LRP1, PSAP, IGF2R, ARSB	917	20	19333	6.324863685932388	0.9996376020493339	0.2945060807281707	0.29352940239922526
GOTERM_BP_DIRECT	GO:0071280~cellular response to copper ion	7	0.68359375	0.002070552001102368	APP, MT2A, MT1L, HSF1, CYP1A1, ATP7A, MT1E	917	29	19333	5.088970781784679	0.9997045618483638	0.2945060807281707	0.29352940239922526
REACTOME_PATHWAY	R-HSA-6806834~Signaling by MET	13	1.26953125	0.0020823749212743586	ITGB1, LAMA2, LAMB2, LAMA4, COL11A1, FN1, LAMB1, LAMC1, CBL, CRKL, COL3A1, HGS, COL5A2	644	79	10946	2.7969573079644627	0.952229774383845	0.14477463738383634	0.1430889053047095
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	14	1.3671875	0.0021036148623440765	ITGB1, ITGA4, ITGB3, ITGA1, FN1, NEDD9, ADAM10, ITFG2, COL3A1, ADAM9, ITGAV, CCM2, CD47, FERMT2	917	110	19333	2.683275503122831	0.9997405539189176	0.2945060807281707	0.29352940239922526
REACTOME_PATHWAY	R-HSA-9675108~Nervous system development	52	5.078125	0.002256418037235428	ITGB1, CNTNAP1, NRP2, NAB1, ITGB3, CLTB, CLTA, VLDLR, LAMC1, RND1, ROBO1, RPS6KA4, PSMD8, SCN9A, RPL36, RPLP2, ITGAV, NEO1, MAP2K2, TRPC4, ITGA1, ADAM10, ANK3, TUBA4A, DOK1, COL4A4, COL4A5, COL6A3, EVL, RPL28, YAP1, SHC3, LAMA2, ARHGEF28, SDC2, HMGCR, EGFR, DRP2, PSMB6, ADGRG6, AP2S1, RPL18, RPL17, LAMB1, MAPK12, MAPK11, COL3A1, PSMC3, PSMC4, COL5A2, FAU, SCN2A	644	578	10946	1.529132369060156	0.9629628459104086	0.14974410610744202	0.14800051035139647
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	29	2.83203125	0.0023889364325196238	ITGB1, NOTCH2, APP, PRR7, TFPT, LDHA, CYP1B1, HMOX1, ZNF622, PLEKHN1, CCN1, TGM2, IP6K2, PDGFRB, ENDOG, CRADD, FZD9, OSGIN1, TNFRSF10B, ADAM10, ANO6, TGFBR1, IGF2R, IL6, BCL6, EEF1A2, ID3, SQSTM1, RNF122	917	332	19333	1.8415767760244905	0.9999154549652981	0.322918303981963	0.32184740144324725
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	13	1.26953125	0.0031894232530831463	ITGB1, SCARB2, VPS18, SIVA1, TFRC, ITGB3, CLDN1, EGFR, NPC1, TYRO3, ITGAV, CD46, LDLR	917	102	19333	2.6870335920627793	0.9999963679528384	0.41675130506953106	0.41536922165986173
REACTOME_PATHWAY	R-HSA-381119~Unfolded Protein Response (UPR)	14	1.3671875	0.003252177317082857	TSPYL2, MBTPS1, FKBP14, EDEM1, EIF2AK3, YIF1A, ERN1, DNAJC3, EXOSC5, EXOSC4, EXOSC9, LMNA, DNAJB9, TPP1	644	94	10946	2.5314523589269196	0.9913712803608612	0.20644256012786832	0.20403877689350272
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	10	0.9765625	0.003408653543710776	NDUFA13, NDUFS8, NDUFB7, NDUFA6, NDUFS7, NDUFA11, NDUFS6, NDUFS5, ATP5F1D, NDUFV1	917	65	19333	3.243519838939686	0.9999984668120024	0.4310297384305239	0.4296003030734839
REACTOME_PATHWAY	R-HSA-1474228~Degradation of the extracellular matrix	18	1.7578125	0.003423597038173164	FBN2, COL11A1, COL12A1, FN1, ADAM10, LAMB1, LAMC1, NID1, SCUBE3, COL3A1, MMP24, COL4A4, CTSK, COL5A2, COL4A5, COL6A3, ADAM9, FBN1	644	140	10946	2.1853149955634428	0.9932862534204416	0.20693516738419032	0.20452564831190867
REACTOME_PATHWAY	R-HSA-8856825~Cargo recognition for clathrin-mediated endocytosis	15	1.46484375	0.003543410400414218	SCARB2, TFRC, SGIP1, GPS1, CLTB, CLTA, CBL, EGFR, IGF2R, SLC2A8, TGOLN2, COPS5, HGS, AP2S1, LDLR	644	106	10946	2.405220907066682	0.9943664579373295	0.20693516738419032	0.20452564831190867
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	12	1.171875	0.0037751367401667995	NQO1, PRKAA1, G6PD, ERMP1, ALDH3B1, SLC11A2, PYCR1, ATP2A2, KEAP1, STX2, CPEB2, SIRT2	917	91	19333	2.7801598619483023	0.9999996375292485	0.46245425067043294	0.46092060136974017
REACTOME_PATHWAY	R-HSA-1428517~The citric acid (TCA) cycle and respiratory electron transport	21	2.05078125	0.003930014413549549	NDUFA13, SURF1, FAHD1, SLC16A1, NDUFB7, NDUFA6, NDUFA11, ETFB, COX5B, ATP5F1D, GSTZ1, LDHA, NDUFS8, NDUFS7, MPC1, NDUFS6, MPC2, NDUFS5, NDUFV1, PDK2, PDK1	644	178	10946	2.005251587689301	0.996801866030693	0.22068542476085928	0.21811579995199995
GOTERM_BP_DIRECT	GO:0010952~positive regulation of peptidase activity	5	0.48828125	0.004492825698963592	APP, NDUFA13, CAV1, FN1, MAPK12	917	15	19333	7.027626317702654	0.9999999785182508	0.5126374811602715	0.5109374078809135
GOTERM_BP_DIRECT	GO:0006636~unsaturated fatty acid biosynthetic process	5	0.48828125	0.004492825698963592	FADS2, ELOVL4, ELOVL5, SCD, FADS1	917	15	19333	7.027626317702654	0.9999999785182508	0.5126374811602715	0.5109374078809135
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	23	2.24609375	0.004688305867442159	PDGFRB, ACVR1, NUS1, NRP2, CAV1, ERAP1, EIF2AK3, FN1, APOLD1, ARHGAP22, ATP5IF1, TGFBR3L, SOX17, FAP, ID1, NINJ1, CYP1B1, HMOX1, ITGAV, ANGPTL4, SLC12A6, AAMP, BMPR1A	917	253	19333	1.916625359373451	0.999999990053794	0.5126374811602715	0.5109374078809135
REACTOME_PATHWAY	R-HSA-5368286~Mitochondrial translation initiation	13	1.26953125	0.004707408340649489	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	644	87	10946	2.5397658313700293	0.998976293256597	0.23699366128787083	0.234234146053697
REACTOME_PATHWAY	R-HSA-5419276~Mitochondrial translation termination	13	1.26953125	0.004707408340649489	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	644	87	10946	2.5397658313700293	0.998976293256597	0.23699366128787083	0.234234146053697
