NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY		46	-0.63437337	-2.1640797	0.0	4.1377675E-4	0.01	2295	tags=50%, list=15%, signal=59%	
POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669	POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669		33	-0.68667454	-2.1622684	0.0	4.4199766E-4	0.011	1029	tags=39%, list=7%, signal=42%	
SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.3	SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.3		134	-0.53386474	-2.160994	0.0	4.6913367E-4	0.012	2017	tags=34%, list=14%, signal=39%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1		25	-0.7395198	-2.1600463	0.0	4.5645438E-4	0.012	2551	tags=52%, list=17%, signal=63%	
INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229	INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229		59	-0.60549104	-2.1371422	0.0	7.0351566E-4	0.019	1262	tags=32%, list=9%, signal=35%	
CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS	CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS		35	-0.67192024	-2.1346567	0.0	7.9268275E-4	0.022	2862	tags=63%, list=19%, signal=78%	
MET PROMOTES CELL MOTILITY%REACTOME%R-HSA-8875878.1	MET PROMOTES CELL MOTILITY%REACTOME%R-HSA-8875878.1		26	-0.7047199	-2.1321874	0.0	8.0835493E-4	0.023	850	tags=31%, list=6%, signal=33%	
SYNDECAN INTERACTIONS%REACTOME%R-HSA-3000170.2	SYNDECAN INTERACTIONS%REACTOME%R-HSA-3000170.2		19	-0.782136	-2.1293797	0.0	8.571962E-4	0.025	1142	tags=47%, list=8%, signal=51%	
COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199		37	-0.662904	-2.1280272	0.0	8.703777E-4	0.026	2295	tags=59%, list=15%, signal=70%	
GLYCOSYLATION%GOBP%GO:0070085	GLYCOSYLATION%GOBP%GO:0070085		159	-0.5109353	-2.1223233	0.0	9.1617455E-4	0.028	1931	tags=35%, list=13%, signal=39%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		33	-0.6684177	-2.1218822	0.0	8.953524E-4	0.028	1320	tags=39%, list=9%, signal=43%	
ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984	ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984		26	-0.7077769	-2.1190171	0.0	9.0608076E-4	0.029	1370	tags=35%, list=9%, signal=38%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3		38	-0.6578648	-2.1133692	0.0	9.794276E-4	0.032	2196	tags=45%, list=15%, signal=52%	
CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588	CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588		81	-0.5651843	-2.1100917	0.0	9.882821E-4	0.033	1816	tags=33%, list=12%, signal=38%	
MYOTUBE DIFFERENTIATION%GOBP%GO:0014902	MYOTUBE DIFFERENTIATION%GOBP%GO:0014902		23	-0.7381272	-2.1097507	0.0	9.676929E-4	0.033	2231	tags=52%, list=15%, signal=61%	
HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156	HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156		36	-0.6749107	-2.1046376	0.0	0.0010332734	0.036	1704	tags=36%, list=12%, signal=41%	
POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090100	POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090100		68	-0.57370305	-2.1031108	0.0	0.0010402217	0.037	1291	tags=29%, list=9%, signal=32%	
AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023	AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023		49	-0.6126891	-2.100791	0.0	0.0010198252	0.037	2804	tags=51%, list=19%, signal=63%	
CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME DATABASE ID RELEASE 83%202733	CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME DATABASE ID RELEASE 83%202733		76	-0.5652606	-2.0913818	0.0	0.0012995964	0.047	1694	tags=39%, list=11%, signal=44%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		103	-0.544753	-2.088439	0.0	0.001328321	0.049	2575	tags=40%, list=17%, signal=48%	
GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203	GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203		64	-0.57824963	-2.0845847	0.0	0.0014584784	0.055	2804	tags=48%, list=19%, signal=59%	
PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493	PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493		73	-0.5773791	-2.0820346	0.0	0.0015600877	0.059	2377	tags=40%, list=16%, signal=47%	
PROTEIN ALPHA-1,2-DEMANNOSYLATION%GOBP%GO:0036508	PROTEIN ALPHA-1,2-DEMANNOSYLATION%GOBP%GO:0036508		17	-0.76885855	-2.0817132	0.0	0.0015578968	0.06	2266	tags=65%, list=15%, signal=76%	
PROTEIN DEGLYCOSYLATION%GOBP%GO:0006517	PROTEIN DEGLYCOSYLATION%GOBP%GO:0006517		25	-0.71523017	-2.0789678	0.0	0.0015552113	0.061	2266	tags=56%, list=15%, signal=66%	
AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022	AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022		69	-0.5704979	-2.0728414	0.0	0.0017479325	0.07	2804	tags=46%, list=19%, signal=57%	
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024	GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024		48	-0.6135276	-2.070688	0.0	0.0018605442	0.076	2804	tags=52%, list=19%, signal=64%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		26	-0.68677163	-2.0681365	0.0	0.0019223617	0.079	1780	tags=38%, list=12%, signal=44%	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2	GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2		89	-0.5502779	-2.0678155	0.0	0.0018908475	0.079	3049	tags=46%, list=21%, signal=58%	
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS		57	-0.5925295	-2.0677588	0.0	0.0018825369	0.08	2295	tags=44%, list=15%, signal=52%	
POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687	POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687		69	-0.5749645	-2.066998	0.0	0.0018526553	0.08	1797	tags=35%, list=12%, signal=39%	
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING		27	-0.70918566	-2.0667307	0.0	0.0018683043	0.082	2178	tags=52%, list=15%, signal=61%	
PROTEIN DEMANNOSYLATION%GOBP%GO:0036507	PROTEIN DEMANNOSYLATION%GOBP%GO:0036507		17	-0.76885855	-2.058618	0.0	0.002076822	0.093	2266	tags=65%, list=15%, signal=76%	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588		58	-0.5816984	-2.0567522	0.0	0.0021306088	0.097	2606	tags=47%, list=18%, signal=56%	
DESMOSTEROLOSIS%PATHWHIZ%PW000097	DESMOSTEROLOSIS%PATHWHIZ%PW000097		21	-0.7242948	-2.0557952	0.0	0.0021198858	0.098	2126	tags=62%, list=14%, signal=72%	
O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4	O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4		66	-0.57164246	-2.0555043	0.0	0.0020887111	0.098	2300	tags=36%, list=16%, signal=43%	
HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221	HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221		21	-0.7242948	-2.0537534	0.0	0.0021394377	0.101	2126	tags=62%, list=14%, signal=72%	
FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274	FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274		21	-0.7242948	-2.0534077	0.0	0.0021295485	0.101	2126	tags=62%, list=14%, signal=72%	
PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089	PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089		21	-0.7242948	-2.0526667	0.0	0.0020995548	0.101	2126	tags=62%, list=14%, signal=72%	
MAINTENANCE OF BLOOD-BRAIN BARRIER%GOBP%GO:0035633	MAINTENANCE OF BLOOD-BRAIN BARRIER%GOBP%GO:0035633		25	-0.6924677	-2.0497541	0.0	0.0021688028	0.106	778	tags=36%, list=5%, signal=38%	
POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403	POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403		20	-0.7548696	-2.049208	0.0	0.0021973604	0.108	1196	tags=45%, list=8%, signal=49%	
WOLMAN DISEASE%PATHWHIZ%PW000487	WOLMAN DISEASE%PATHWHIZ%PW000487		21	-0.7242948	-2.047282	0.0	0.002244078	0.112	2126	tags=62%, list=14%, signal=72%	
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034		142	-0.504148	-2.0434556	0.0	0.0024197185	0.122	2364	tags=39%, list=16%, signal=46%	
ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270	ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270		21	-0.7242948	-2.041855	0.0	0.0024798177	0.126	2126	tags=62%, list=14%, signal=72%	
SIGNALING BY PDGF%REACTOME%R-HSA-186797.4	SIGNALING BY PDGF%REACTOME%R-HSA-186797.4		41	-0.6208321	-2.041794	0.0	0.0024659433	0.126	2239	tags=54%, list=15%, signal=63%	
PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166	PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166		38	-0.6324479	-2.0381658	0.0	0.0025963353	0.133	1350	tags=37%, list=9%, signal=40%	
STEROID BIOSYNTHESIS%PATHWHIZ%PW000050	STEROID BIOSYNTHESIS%PATHWHIZ%PW000050		21	-0.7242948	-2.0380633	0.0	0.0025634703	0.133	2126	tags=62%, list=14%, signal=72%	
FOCAL ADHESION: PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3932%HOMO SAPIENS	FOCAL ADHESION: PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3932%HOMO SAPIENS		157	-0.49195623	-2.0365217	0.0	0.0026199443	0.137	2178	tags=39%, list=15%, signal=46%	
RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272	RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272		21	-0.7242948	-2.035781	0.0	0.0026390282	0.14	2126	tags=62%, list=14%, signal=72%	
SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665	SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665		95	-0.52708566	-2.0354404	0.0	0.002624042	0.141	1058	tags=31%, list=7%, signal=33%	
PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273	PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273		21	-0.7242948	-2.0352185	0.0	0.0026094087	0.141	2126	tags=62%, list=14%, signal=72%	
ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131	ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131		21	-0.7242948	-2.0343204	0.0	0.00259463	0.142	2126	tags=62%, list=14%, signal=72%	
CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508	CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508		21	-0.7242948	-2.0325778	0.0	0.002646881	0.147	2126	tags=62%, list=14%, signal=72%	
IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079	IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079		21	-0.7242948	-2.030315	0.0	0.0027635973	0.155	2126	tags=62%, list=14%, signal=72%	
ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137	ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137		21	-0.7242948	-2.0289068	0.0	0.0027974881	0.158	2126	tags=62%, list=14%, signal=72%	
SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095	SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095		21	-0.7242948	-2.0283628	0.0	0.0027976246	0.16	2126	tags=62%, list=14%, signal=72%	
HALLMARK_ANDROGEN_RESPONSE%MSIGDBHALLMARK%HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE%MSIGDBHALLMARK%HALLMARK_ANDROGEN_RESPONSE		60	-0.568616	-2.0281804	0.0	0.002797012	0.162	1640	tags=35%, list=11%, signal=39%	
CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388	CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388		21	-0.7242948	-2.02511	0.0	0.0030010524	0.174	2126	tags=62%, list=14%, signal=72%	
CHILD SYNDROME%PATHWHIZ%PW000096	CHILD SYNDROME%PATHWHIZ%PW000096		21	-0.7242948	-2.0248363	0.0	0.0029680738	0.174	2126	tags=62%, list=14%, signal=72%	
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS		16	-0.78607863	-2.024405	0.0	0.0029660037	0.176	1219	tags=50%, list=8%, signal=54%	
MATURATION OF SPIKE PROTEIN%REACTOME DATABASE ID RELEASE 83%9694548	MATURATION OF SPIKE PROTEIN%REACTOME DATABASE ID RELEASE 83%9694548		34	-0.62797654	-2.0241435	0.0	0.002949089	0.177	2320	tags=44%, list=16%, signal=52%	
LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099	LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099		21	-0.7242948	-2.024108	0.0	0.0029177158	0.177	2126	tags=62%, list=14%, signal=72%	
REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500	REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500		44	-0.5987474	-2.0230544	0.0	0.0029164907	0.179	808	tags=25%, list=5%, signal=26%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		26	-0.68677163	-2.0225039	0.0	0.0028861105	0.179	1780	tags=38%, list=12%, signal=44%	
LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099	LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099		21	-0.7242948	-2.0214996	0.0	0.0028709709	0.18	2126	tags=62%, list=14%, signal=72%	
CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271	CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271		21	-0.7242948	-2.0204933	0.0	0.0028704498	0.182	2126	tags=62%, list=14%, signal=72%	
